2015-11-30,2980,2992,2951,2983,292500,2983
2015-11-27,2999,3010,2970,2986,262600,2986
2015-11-26,3020,3035,2980,2988,398800,2988
2015-11-25,3045,3050,3000,3040,412300,3040
2015-11-24,3000,3035,2955,3020,408400,3020
2015-11-20,3020,3020,2987,3010,438000,3010
2015-11-19,3040,3040,2984,2998,344300,2998
2015-11-18,3010,3030,2972,2986,447900,2986
2015-11-17,3010,3025,2969,2991,381300,2991
2015-11-16,2951,3015,2943,2997,274100,2997
2015-11-13,3015,3020,2971,3010,258700,3010
2015-11-12,3025,3060,3010,3025,277800,3025
2015-11-11,2950,3040,2927,3025,331700,3025
2015-11-10,2968,2975,2940,2955,243000,2955
2015-11-09,3025,3025,2982,2999,308600,2999
2015-11-06,2979,2990,2946,2974,280200,2974
2015-11-05,3010,3030,2969,2988,374800,2988
2015-11-04,3000,3020,2982,3010,358200,3010
2015-11-02,2985,3020,2956,2967,482900,2967
2015-10-30,2983,3060,2950,3005,886400,3005
2015-10-29,2948,2963,2867,2890,519900,2890
2015-10-28,2895,2990,2872,2916,526700,2916
2015-10-27,2901,2909,2872,2890,293900,2890
2015-10-26,2902,2926,2881,2901,320200,2901
2015-10-23,2914,2925,2859,2871,446400,2871
2015-10-22,2822,2888,2813,2882,281500,2882
2015-10-21,2836,2845,2778,2836,252600,2836
2015-10-20,2842,2858,2825,2836,270800,2836
2015-10-19,2798,2867,2780,2842,437300,2842
2015-10-16,2755,2858,2754,2806,863200,2806
2015-10-15,2684,2769,2661,2756,676500,2756
2015-10-14,2597,2692,2597,2683,591800,2683
2015-10-13,2579,2631,2569,2611,410400,2611
2015-10-09,2609,2620,2570,2616,378100,2616
2015-10-08,2623,2623,2567,2580,455100,2580
2015-10-07,2639,2691,2570,2611,563700,2611
2015-10-06,2677,2680,2595,2623,466200,2623
2015-10-05,2603,2650,2572,2644,816200,2644
2015-10-02,2677,2707,2533,2550,878900,2550
2015-10-01,2770,2785,2709,2722,588400,2722
2015-09-30,2678,2723,2676,2703,351400,2703
2015-09-29,2704,2737,2620,2622,359100,2622
2015-09-28,2719,2773,2678,2742,304500,2742
2015-09-25,2699,2721,2670,2721,322600,2721
2015-09-24,2694,2748,2685,2703,350800,2703
2015-09-18,2788,2788,2732,2736,385500,2736
2015-09-17,2804,2814,2746,2809,298600,2809
2015-09-16,2787,2843,2762,2789,320200,2789
2015-09-15,2764,2791,2736,2769,208900,2769
2015-09-14,2770,2823,2743,2764,269000,2764
2015-09-11,2654,2767,2653,2755,495500,2755
2015-09-10,2670,2727,2636,2723,408600,2723
2015-09-09,2725,2741,2662,2720,512300,2720
2015-09-08,2737,2800,2624,2636,275100,2636
2015-09-07,2754,2762,2702,2732,388600,2732
2015-09-04,2845,2845,2736,2769,347300,2769
2015-09-03,2819,2854,2751,2814,423200,2814
2015-09-02,2711,2806,2680,2739,426700,2739
2015-09-01,2800,2805,2752,2761,616700,2761
2015-08-31,2878,2884,2803,2843,390200,2843
2015-08-28,2832,2850,2791,2843,423100,2843
2015-08-27,2700,2777,2700,2751,431500,2751
2015-08-26,2588,2657,2571,2636,389600,2636
2015-08-25,2470,2637,2470,2563,797000,2563
2015-08-24,2697,2730,2586,2594,544400,2594
2015-08-21,2770,2781,2737,2744,353000,2744
2015-08-20,2842,2877,2830,2831,209500,2831
2015-08-19,2886,2899,2851,2854,228200,2854
2015-08-18,2929,2934,2872,2901,426600,2901
2015-08-17,2980,2980,2934,2944,242000,2944
2015-08-14,2926,2976,2901,2971,292200,2971
2015-08-13,2887,2950,2881,2946,213300,2946
2015-08-12,2902,2942,2886,2916,344500,2916
2015-08-11,2970,2978,2904,2918,419900,2918
2015-08-10,2923,2963,2900,2960,193800,2960
2015-08-07,2869,2920,2842,2918,314300,2918
2015-08-06,2941,2941,2878,2881,439900,2881
2015-08-05,2951,2951,2894,2934,400500,2934
2015-08-04,2916,2968,2887,2964,463600,2964
2015-08-03,2847,2924,2828,2916,441000,2916
2015-07-31,2997,2998,2757,2840,992000,2840
2015-07-30,2930,2949,2845,2947,551000,2947
2015-07-29,2854,2913,2846,2905,417600,2905
2015-07-28,2777,2832,2719,2811,642800,2811
2015-07-27,2891,2924,2834,2844,391600,2844
2015-07-24,2901,2901,2857,2889,581300,2889
2015-07-23,2895,2937,2858,2902,288100,2902
2015-07-22,2910,2911,2863,2901,366600,2901
2015-07-21,2950,2960,2909,2929,273600,2929
2015-07-17,2862,2912,2834,2910,316800,2910
2015-07-16,2909,2943,2865,2901,548600,2901
2015-07-15,2886,2912,2849,2909,583400,2909
2015-07-14,2802,2857,2748,2836,332200,2836
2015-07-13,2730,2799,2712,2786,278200,2786
2015-07-10,2779,2788,2679,2711,667600,2711
2015-07-09,2688,2770,2664,2761,673900,2761
2015-07-08,2808,2815,2694,2707,584600,2707
2015-07-07,2831,2874,2781,2786,555800,2786
2015-07-06,2782,2836,2739,2749,683000,2749
2015-07-03,2715,2790,2706,2784,880600,2784
2015-07-02,2618,2716,2583,2706,862900,2706
2015-07-01,2604,2610,2566,2607,250200,2607
2015-06-30,2584,2604,2565,2604,263400,2604
2015-06-29,2579,2609,2575,2585,324700,2585
