2015-11-30,388,389,378,380,6289400,380
2015-11-27,397,398,390,391,3455700,391
2015-11-26,397,400,390,397,6584800,397
2015-11-25,401,402,396,399,4432300,399
2015-11-24,400,406,399,403,8613700,403
2015-11-20,395,401,394,400,4769500,400
2015-11-19,399,401,394,395,5592200,395
2015-11-18,398,400,396,398,2445500,398
2015-11-17,397,401,395,396,3283000,396
2015-11-16,392,398,391,396,2866100,396
2015-11-13,397,402,394,399,4631900,399
2015-11-12,391,400,391,398,3824900,398
2015-11-11,390,396,390,393,2030400,393
2015-11-10,395,397,391,392,3732200,392
2015-11-09,403,403,398,400,4523300,400
2015-11-06,391,401,391,399,6335400,399
2015-11-05,387,392,383,389,6351100,389
2015-11-04,393,398,388,390,5699800,390
2015-11-02,393,395,386,389,5150200,389
2015-10-30,381,396,379,395,13075600,395
2015-10-29,393,404,385,389,38944500,389
2015-10-28,389,395,384,386,6664400,386
2015-10-27,393,397,388,389,5900500,389
2015-10-26,385,391,382,390,4449900,390
2015-10-23,380,385,378,382,3986500,382
2015-10-22,370,378,369,375,3562400,375
2015-10-21,368,373,367,371,3119700,371
2015-10-20,370,372,366,371,2834000,371
2015-10-19,376,377,369,369,3391900,369
2015-10-16,375,380,374,378,3147300,378
2015-10-15,370,376,367,372,3198200,372
2015-10-14,384,385,372,373,3880300,373
2015-10-13,385,390,382,387,4137600,387
2015-10-09,378,388,375,386,8547500,386
2015-10-08,372,382,370,370,7953400,370
2015-10-07,375,375,368,369,4823600,369
2015-10-06,379,383,372,377,5418600,377
2015-10-05,365,377,364,372,5021400,372
2015-10-02,355,368,352,360,4887800,360
2015-10-01,350,358,349,356,2508600,356
2015-09-30,353,354,345,354,4251300,354
2015-09-29,350,357,347,353,3672500,353
2015-09-28,367,368,353,355,2965500,355
2015-09-25,356,365,353,365,2675500,365
2015-09-24,369,369,355,361,5605200,361
2015-09-18,375,377,367,375,3355300,375
2015-09-17,376,379,367,375,4925100,375
2015-09-16,384,385,370,374,3623700,374
