,2317,2327,3626,4307,4684,4726,4793,4812,8056,9613,9640,9682,9719,9739,9742
2015-04-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-04-02,1.0210643015521064,1.058252427184466,1.0304990757855823,1.0252870075355283,1.067067067067067,1.0,0.9931584948688712,1.002579535683577,0.9907834101382489,1.0019607843137255,1.0309278350515463,1.0285714285714285,1.0377643504531722,1.0092272202998847,1.0255555555555556
2015-04-03,0.9866962305986695,1.0485436893203883,1.0586876155268024,1.0505740150710567,1.045045045045045,1.005947323704333,1.0000000000000002,1.0060189165950129,1.0221198156682028,1.0137254901960786,1.0309278350515463,1.0160714285714285,1.0468277945619335,1.0126874279123412,1.0244444444444445
2015-04-06,0.965631929046563,1.058252427184466,1.0785582255083181,1.0563141657816215,1.043043043043043,1.0033984706881902,1.0022805017103764,0.9871023215821151,1.0055299539170508,1.0235294117647062,1.0388580491673274,1.0098214285714284,1.0694864048338368,1.0288350634371395,1.0122222222222224
2015-04-07,0.9645232815964522,1.0818307905686546,1.073475046210721,1.060891114145552,1.089089089089089,1.0025488530161426,1.0022805017103764,0.9828030954428202,1.0341013824884793,1.047058823529412,1.0444091990483741,1.0013392857142855,1.0694864048338368,1.0230680507497116,1.0522222222222224
2015-04-08,0.9778270509977826,1.0929264909847434,1.0910351201478743,1.060891114145552,1.131131131131131,1.0144435004248087,1.014823261117446,0.9999999999999999,1.0617511520737328,1.074509803921569,1.0547184773988896,1.025892857142857,1.0861027190332326,1.016147635524798,1.0511111111111113
2015-04-09,0.9789356984478934,1.0929264909847434,1.0956561922365988,1.0632175188388209,1.153153153153153,1.0186915887850465,1.0011402508551883,1.0077386070507306,1.0801843317972353,1.0823529411764712,1.043616177636796,1.0035714285714283,1.0966767371601207,1.008073817762399,1.0544444444444445
2015-04-10,0.9756097560975608,1.0776699029126213,1.1081330868761552,1.0563141657816217,1.181181181181181,1.0246389124893795,1.0011402508551883,1.0266552020636281,1.0884792626728113,1.0745098039215693,1.0388580491673274,1.0044642857142854,1.0921450151057401,1.0069204152249134,1.0633333333333332
2015-04-13,0.9878048780487803,1.0707350901525658,1.103974121996303,1.0540130480958887,1.111111111111111,1.0314358538657602,1.0022805017103764,1.0524505588993978,1.0820276497695855,1.0705882352941183,1.0459952418715306,1.0178571428571426,1.0966767371601207,1.0046136101499423,1.0833333333333333
2015-04-14,0.9922394678492237,1.0762829403606102,1.1238447319778189,1.0574520811207206,1.097097097097097,1.033984706881903,1.0011402508551883,1.0541702493551157,1.0718894009216593,1.0725490196078438,1.0555114988104681,1.0361607142857139,1.1117824773413896,1.0126874279123415,1.1211111111111112
