0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,1.0142493638676844,1.026972010178117,1.0595419847328245,1.0549618320610687,1.0661577608142494,1.0595419847328245,1.063613231552163,1.062086513994911,1.0641221374045802,1.0605597964376592,1.081933842239186,1.0977099236641223,1.0554707379134862,1.0539440203562345,1.0554707379134864,1.0335877862595424,1.0356234096692116,1.0330788804071251,1.0320610687022906,0.9699745547073797,0.9770992366412219,0.9944020356234103,0.9969465648854968,1.0300254452926214,1.0340966921119599,1.0284987277353697,1.044274809160306,1.0544529262086522,1.0585241730279906
1.0,1.0072639225181599,1.0750605326876514,1.113801452784504,1.0992736077481842,1.0968523002421309,1.106537530266344,1.0944309927360778,1.0653753026634385,1.0556900726392255,1.0338983050847461,1.0121065375302667,0.9975786924939472,1.0024213075060537,1.0290556900726395,1.0121065375302667,0.9927360774818406,1.0000000000000004,1.0000000000000004,0.9903147699757874,0.9757869249394678,0.9467312348668286,0.9661016949152547,0.9709443099273614,0.9733656174334145,0.9685230024213081,0.9661016949152549,0.9467312348668288,0.9636803874092016,1.0605326876513324
1.0,1.060063224446786,1.1527924130663856,1.19072708113804,1.2118018967334034,1.281348788198103,1.2855637513171758,1.3024236037934667,1.2139093782929398,1.2244467860906216,1.1612223393045311,1.1380400421496313,1.0790305584826134,1.0874604847207587,1.135932560590095,1.1148577449947314,1.083245521601686,1.0874604847207587,1.0769230769230769,1.0706006322444677,1.0495258166491042,1.0179135932560588,1.030558482613277,1.0621707060063224,1.0832455216016859,1.0706006322444679,1.0579557428872497,1.0263435194942043,1.0484720758693362,1.1127502634351951
1.0,0.9864603481624759,1.0042553191489363,1.0127659574468086,1.0243713733075435,1.0270793036750483,1.0224371373307544,1.0348162475822051,1.0317214700193424,1.0348162475822051,1.0270793036750485,1.0278529980657642,1.0069632495164411,0.9941972920696327,0.9965183752417797,0.9883945841392652,0.9825918762088977,0.9825918762088977,0.9791102514506771,0.9787234042553193,0.963249516441006,0.9555125725338494,0.9570599613152807,0.9516441005802709,0.9617021276595745,0.9601547388781432,0.9597678916827853,0.9473887814313346,0.9558994197292069,0.9609284332688587
1.0,1.005128205128205,1.0,1.0,1.0,1.0102564102564102,1.0102564102564102,1.005128205128205,1.0153846153846153,1.0153846153846153,1.0102564102564102,1.005128205128205,1.005128205128205,1.0,1.0,1.0,1.0153846153846153,1.005128205128205,1.0153846153846153,1.0,1.0,0.9897435897435898,0.9897435897435898,0.9897435897435898,0.9897435897435898,0.9897435897435898,0.9897435897435898,0.9897435897435898,0.9897435897435898,0.9948717948717949
1.0,1.006638217164533,1.0488383119962068,1.0768136557610244,1.0844001896633477,1.0777619724988148,1.096254148885728,1.0772878141299196,1.0516832622095782,1.0540540540540544,1.0365101944049315,1.0478899952584164,1.0090090090090091,1.0379326695116171,1.071597913703177,1.0697012802275963,1.0521574205784734,1.0478899952584164,1.0678046467520153,1.1218587008060694,1.0132764343290661,1.0208629682313897,0.9848269321953536,0.9710763394973924,0.9644381223328594,0.979137031768611,0.958748221906117,0.9241346609767666,0.934091986723566,0.9540066382171648
1.0,1.0078947368421052,0.9973684210526315,1.0052631578947366,0.9999999999999999,1.002631578947368,0.9999999999999997,0.9973684210526312,0.9973684210526312,0.9842105263157892,0.9894736842105261,0.9947368421052628,0.9921052631578944,1.007894736842105,1.0052631578947364,1.0052631578947364,1.007894736842105,1.002631578947368,1.0105263157894733,1.0131578947368418,1.0105263157894735,0.9894736842105261,0.9921052631578945,0.9999999999999998,1.002631578947368,1.0052631578947366,1.0157894736842101,1.0052631578947364,1.0052631578947364,1.0105263157894733
1.0,1.0185758513931888,1.0402476780185759,1.0309597523219816,1.0319917440660478,1.0381836945304441,1.036119711042312,1.0381836945304441,1.0237358101135194,1.0020639834881324,1.0082559339525288,0.991744066047472,0.9700722394220851,1.0123839009287932,1.0257997936016516,1.0319917440660478,1.017543859649123,1.0319917440660478,1.0278637770897836,1.0216718266253872,1.0061919504643966,0.9845201238390096,0.9803921568627454,0.9865841073271417,0.992776057791538,1.0020639834881324,0.9886480908152738,0.970072239422085,0.9917440660474719,0.9938080495356041
1.0,0.9941520467836257,1.0526315789473684,1.0526315789473684,1.0584795321637426,1.074074074074074,1.0974658869395708,1.0857699805068222,1.0565302144249509,1.029239766081871,1.0077972709551655,0.9922027290448341,0.9405458089668614,0.9532163742690055,0.9941520467836253,0.9902534113060425,0.9707602339181283,0.9766081871345026,0.9746588693957111,0.9844054580896683,0.951267056530214,0.927875243664717,0.9171539961013642,0.9298245614035083,0.9191033138401555,0.9122807017543856,0.9122807017543856,0.9044834307992199,0.9317738791422998,0.9405458089668611
1.0,1.0384615384615385,1.0504807692307694,1.0480769230769231,1.0528846153846154,1.0649038461538463,1.060096153846154,1.0649038461538463,1.0408653846153848,1.0384615384615388,1.0336538461538465,1.038461538461539,1.0240384615384621,1.0168269230769236,1.0216346153846159,1.0264423076923082,1.0336538461538467,1.0264423076923082,1.0528846153846159,1.0480769230769236,1.038461538461539,1.038461538461539,1.0504807692307698,1.038461538461539,1.0504807692307698,1.0721153846153852,1.1105769230769238,1.0889423076923084,1.096153846153847,1.0673076923076932
